City,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Mumbai,2019-01-16,243.44,447.8,82.29,117.56,85.11,5.85,40.93,47.27,6.29,15.14,1.85,500.0,Severe
Mumbai,2019-01-17,170.27,226.47,65.84,94.06,88.17,4.24,48.8,63.82,7.18,13.64,6.27,500.0,Severe
Mumbai,2019-01-18,161.47,285.73,37.53,53.61,67.08,4.75,39.98,25.84,9.34,13.8,6.25,500.0,Severe
Mumbai,2019-01-19,128.82,242.9,61.41,87.73,75.15,4.02,23.58,40.35,5.27,8.99,5.9,500.0,Severe
Mumbai,2019-01-20,76.29,143.95,45.0,64.28,51.04,2.59,28.72,33.48,5.63,11.4,7.46,318.0,Very Poor
Mumbai,2019-01-21,162.8,266.03,52.66,75.23,61.18,3.99,53.28,32.55,8.9,14.64,3.33,500.0,Severe
Mumbai,2019-01-22,231.84,449.32,70.7,100.99,93.68,6.08,57.84,10.0,8.37,12.98,1.99,500.0,Severe
Mumbai,2019-01-23,99.55,190.45,57.69,82.42,36.76,3.06,31.91,42.83,7.44,18.82,7.32,415.0,Severe
Mumbai,2019-01-24,134.49,262.18,57.95,82.79,41.2,2.97,47.39,33.61,2.81,9.91,5.14,500.0,Severe
Mumbai,2019-01-25,186.09,334.16,57.78,82.54,55.58,5.64,55.3,47.69,4.38,12.64,4.39,500.0,Severe
Mumbai,2019-01-26,175.46,248.6,54.39,77.7,60.15,4.48,40.57,47.35,8.91,15.03,5.87,500.0,Severe
Mumbai,2019-01-27,192.79,351.02,62.08,88.69,74.62,4.78,43.46,21.95,6.5,14.1,6.14,500.0,Severe
Mumbai,2019-01-28,250.12,470.05,71.82,102.6,86.29,6.64,53.68,29.24,4.97,18.67,7.09,500.0,Severe
Mumbai,2019-01-29,143.51,214.02,53.37,76.25,59.81,3.94,39.33,37.12,9.88,8.35,4.99,500.0,Severe
Mumbai,2019-01-30,118.78,235.09,49.3,70.42,52.92,3.72,42.24,35.21,10.41,14.16,8.67,495.0,Severe
Mumbai,2019-01-31,168.9,272.09,55.44,79.2,85.39,4.45,28.41,34.66,12.83,12.34,8.42,500.0,Severe
Mumbai,2019-02-01,121.7,252.26,50.98,72.83,62.22,3.16,26.41,16.53,10.61,9.66,3.69,500.0,Severe
Mumbai,2019-02-02,134.69,218.82,51.58,73.68,65.07,3.51,42.49,53.53,12.41,17.81,6.13,500.0,Severe
Mumbai,2019-02-03,141.86,229.76,44.66,63.81,47.03,3.99,46.88,76.98,8.29,12.64,8.49,500.0,Severe
Mumbai,2019-02-04,109.62,182.17,50.35,71.93,72.51,3.41,33.11,43.11,8.17,13.17,10.12,457.0,Severe
Mumbai,2019-02-05,220.38,398.17,62.99,89.99,66.85,5.4,59.12,35.76,10.49,18.37,1.54,500.0,Severe
Mumbai,2019-02-06,236.14,441.03,65.97,94.25,70.25,5.73,53.84,41.87,2.71,10.85,6.64,500.0,Severe
Mumbai,2019-02-07,207.7,369.82,71.69,102.41,88.38,5.67,48.16,87.24,11.28,10.58,6.21,500.0,Severe
Mumbai,2019-02-08,168.14,250.88,55.43,79.19,70.6,4.38,50.38,27.78,9.97,10.22,4.8,500.0,Severe
Mumbai,2019-02-09,118.63,141.57,45.12,64.46,57.02,3.74,35.46,29.72,8.28,16.09,7.5,495.0,Severe
Mumbai,2019-02-10,91.36,132.75,38.91,55.59,33.45,3.69,24.26,43.16,2.86,12.45,6.27,381.0,Very Poor
Mumbai,2019-02-11,112.51,269.57,35.6,50.85,50.65,3.3,37.67,62.53,6.38,15.55,8.48,469.0,Severe
Mumbai,2019-02-12,145.33,338.01,54.85,78.36,63.04,3.81,21.78,69.94,6.28,12.84,4.85,500.0,Severe
Mumbai,2019-02-13,167.36,264.88,52.7,75.29,61.05,4.33,28.01,36.37,10.02,18.69,5.86,500.0,Severe
Mumbai,2019-02-14,136.93,319.44,53.58,76.54,66.51,2.22,36.7,11.38,10.35,9.03,6.06,500.0,Severe
Mumbai,2019-02-15,248.78,414.29,65.65,93.79,91.0,6.67,44.92,62.8,10.94,15.27,6.0,500.0,Severe
Mumbai,2019-02-16,181.44,337.2,57.89,82.7,66.83,5.36,,38.65,5.79,13.69,4.98,500.0,Severe
Mumbai,2019-02-17,158.64,291.04,45.46,64.94,68.19,3.87,37.75,26.66,9.88,16.19,11.59,500.0,Severe
Mumbai,2019-02-18,112.71,192.65,49.32,70.46,43.6,3.58,22.13,43.72,6.19,14.77,3.72,470.0,Severe
Mumbai,2019-02-19,183.06,282.84,53.11,75.87,60.3,5.05,45.37,69.11,8.41,10.19,6.57,500.0,Severe
Mumbai,2019-02-20,177.3,297.54,56.36,80.52,91.97,4.74,36.66,47.83,6.65,3.16,5.52,500.0,Severe
Mumbai,2019-02-21,124.53,242.62,48.0,68.57,52.14,3.06,18.45,26.27,,12.13,4.73,500.0,Severe
Mumbai,2019-02-22,263.88,440.02,72.19,103.13,,6.56,60.61,57.94,6.83,17.74,9.04,500.0,Severe
Mumbai,2019-02-23,121.94,225.43,44.54,63.63,50.03,3.6,31.73,35.18,5.03,14.22,8.38,500.0,Severe
Mumbai,2019-02-24,194.88,401.43,60.15,85.93,48.23,5.7,44.78,26.54,5.64,7.16,7.94,500.0,Severe
Mumbai,2019-02-25,233.28,516.26,70.69,100.98,73.12,6.63,35.15,14.04,4.27,17.21,4.78,500.0,Severe
Mumbai,2019-02-26,143.04,219.82,48.09,68.7,74.96,4.89,42.88,44.7,10.55,10.82,6.39,500.0,Severe
Mumbai,2019-02-27,145.0,176.3,35.57,50.82,47.06,3.4,46.73,56.48,9.92,9.04,6.79,500.0,Severe
Mumbai,2019-02-28,161.22,327.18,67.67,96.66,50.27,3.95,45.54,49.8,7.81,9.99,6.02,500.0,Severe
Mumbai,2019-03-01,91.51,191.69,37.95,54.22,42.04,3.25,25.06,64.59,11.51,11.99,9.86,382.0,Very Poor
Mumbai,2019-03-02,121.45,209.31,45.05,64.35,49.99,3.76,30.33,18.79,9.21,9.19,4.17,500.0,Severe
Mumbai,2019-03-03,64.98,182.67,25.28,36.12,48.99,2.79,21.52,10.0,5.53,7.68,7.17,271.0,Poor
Mumbai,2019-03-04,101.06,178.55,40.77,58.25,41.63,2.86,40.95,33.57,10.87,13.15,7.85,421.0,Severe
Mumbai,2019-03-05,118.59,156.24,46.05,65.78,43.56,3.38,25.81,51.94,6.49,16.23,4.83,495.0,Severe
Mumbai,2019-03-06,88.29,131.51,38.41,54.87,27.1,2.71,21.69,26.64,5.55,5.6,5.88,368.0,Very Poor
Mumbai,2019-03-07,117.77,228.23,40.54,57.91,59.08,3.38,47.58,65.13,7.22,12.69,6.67,491.0,Severe
Mumbai,2019-03-08,129.15,252.45,52.68,75.26,49.63,3.76,34.98,21.84,5.29,10.59,6.2,500.0,Severe
Mumbai,2019-03-09,118.15,228.23,49.49,70.7,67.1,3.73,25.67,30.27,9.53,14.94,9.18,493.0,Severe
Mumbai,2019-03-10,98.52,184.41,49.73,71.05,50.51,3.93,21.89,59.53,11.6,14.65,3.42,411.0,Severe
Mumbai,2019-03-11,79.84,99.88,38.36,54.8,41.99,2.17,22.73,55.36,6.7,11.44,4.69,333.0,Very Poor
Mumbai,2019-03-12,168.92,308.26,56.51,80.72,54.69,4.32,39.21,52.6,7.3,16.58,4.47,500.0,Severe
Mumbai,2019-03-13,106.37,209.96,47.38,67.69,46.19,3.22,39.9,70.31,6.93,11.37,5.33,444.0,Severe
Mumbai,2019-03-14,103.03,183.2,52.94,75.63,44.54,3.88,38.39,42.73,11.55,17.45,7.86,430.0,Severe
Mumbai,2019-03-15,184.34,251.59,67.91,97.02,73.11,5.07,44.74,34.91,3.35,16.42,7.5,500.0,Severe
Mumbai,2019-03-16,18.49,176.83,24.99,35.69,43.11,2.29,30.09,37.68,4.82,13.73,5.05,77.0,Satisfactory
Mumbai,2019-03-17,123.4,228.5,33.76,48.22,71.34,4.07,33.4,64.2,10.83,19.47,7.95,500.0,Severe
Mumbai,2019-03-18,168.46,259.09,66.0,94.29,49.51,5.2,36.96,23.74,9.78,17.04,5.64,500.0,Severe
Mumbai,2019-03-19,146.48,286.34,32.21,46.01,71.51,4.3,37.11,47.37,8.97,9.41,8.51,500.0,Severe
Mumbai,2019-03-20,79.93,118.38,42.94,61.35,46.28,2.77,25.13,40.04,13.74,10.12,5.17,333.0,Very Poor
Mumbai,2019-03-21,139.93,231.88,52.48,74.98,50.93,4.23,46.41,61.08,8.72,12.39,3.58,500.0,Severe
Mumbai,2019-03-22,159.33,303.24,47.33,67.61,57.11,3.94,35.74,46.38,3.81,14.97,7.36,500.0,Severe
Mumbai,2019-03-23,118.49,200.32,48.2,68.86,58.33,3.13,39.79,46.38,13.51,21.29,8.12,494.0,Severe
Mumbai,2019-03-24,49.26,155.94,26.43,37.76,39.49,1.85,20.84,42.73,10.23,12.48,6.09,205.0,Poor
Mumbai,2019-03-25,83.42,141.37,32.82,46.89,36.59,2.86,22.34,30.93,5.6,1.0,5.24,348.0,Very Poor
Mumbai,2019-03-26,145.33,249.15,45.11,64.45,54.59,4.35,33.55,52.88,11.02,14.28,4.23,500.0,Severe
Mumbai,2019-03-27,181.99,255.54,55.56,79.37,73.54,5.17,43.97,57.38,4.29,16.24,3.92,500.0,Severe
Mumbai,2019-03-28,119.15,176.97,47.35,67.65,50.75,3.84,31.49,44.9,3.89,12.65,2.52,497.0,Severe
Mumbai,2019-03-29,145.2,211.26,53.97,77.1,62.05,4.2,40.57,31.1,6.49,9.97,2.7,500.0,Severe
Mumbai,2019-03-30,115.76,162.75,45.35,64.78,59.25,3.0,37.77,28.29,8.48,9.12,7.3,483.0,Severe
Mumbai,2019-03-31,133.63,192.99,56.19,80.27,56.74,3.84,19.74,41.61,6.46,14.52,5.18,500.0,Severe
Mumbai,2019-04-01,157.52,269.72,53.52,76.46,65.81,4.22,37.41,32.36,2.53,10.56,7.08,500.0,Severe
Mumbai,2019-04-02,164.32,349.87,56.9,81.29,68.05,4.4,34.8,43.14,6.77,11.94,6.51,500.0,Severe
Mumbai,2019-04-03,182.48,312.79,61.06,87.23,66.35,4.65,42.04,55.07,12.72,12.62,6.11,500.0,Severe
Mumbai,2019-04-04,108.61,147.83,35.91,51.3,38.6,3.34,,34.8,11.95,13.01,7.38,453.0,Severe
Mumbai,2019-04-05,167.67,346.85,61.06,87.23,48.69,4.48,28.3,12.95,6.47,11.49,5.15,500.0,Severe
Mumbai,2019-04-06,110.89,268.36,38.18,54.54,47.56,2.97,34.17,33.35,9.57,17.91,4.47,462.0,Severe
Mumbai,2019-04-07,63.45,135.94,23.12,33.03,43.33,2.6,29.73,41.12,7.13,14.73,5.15,265.0,Poor
Mumbai,2019-04-08,102.47,224.68,51.08,72.98,41.09,3.48,23.54,29.12,7.11,7.56,8.49,427.0,Severe
Mumbai,2019-04-09,73.71,44.74,32.53,46.47,53.0,2.14,34.3,37.55,5.87,5.87,9.41,307.0,Very Poor
Mumbai,2019-04-10,108.19,213.63,38.23,54.61,58.99,3.54,39.83,55.87,8.0,12.38,7.08,451.0,Severe
Mumbai,2019-04-11,65.64,111.46,36.81,52.59,44.51,2.65,25.76,53.15,8.29,9.89,8.77,274.0,Poor
Mumbai,2019-04-12,99.17,150.13,39.19,55.99,63.02,3.37,41.29,52.29,10.31,11.34,8.34,414.0,Severe
Mumbai,2019-04-13,139.32,252.72,55.7,79.57,66.98,3.95,33.95,31.55,9.77,10.63,8.65,500.0,Severe
Mumbai,2019-04-14,48.71,138.51,33.03,47.18,30.03,2.57,21.22,42.27,11.79,11.9,1.0,203.0,Poor
Mumbai,2019-04-15,164.85,313.92,64.42,92.03,54.74,4.29,38.35,53.98,8.76,16.24,6.86,500.0,Severe
Mumbai,2019-04-16,52.87,147.92,37.11,53.01,57.43,1.94,14.09,37.04,13.19,16.36,10.15,220.0,Poor
Mumbai,2019-04-17,143.35,369.28,57.16,81.66,58.06,4.68,25.18,40.92,6.28,12.68,7.62,500.0,Severe
Mumbai,2019-04-18,123.33,224.89,47.13,67.33,71.39,4.03,27.81,29.86,10.07,6.77,8.95,500.0,Severe
Mumbai,2019-04-19,129.02,239.28,30.21,43.16,67.81,4.19,38.68,29.68,7.46,11.68,5.48,500.0,Severe
Mumbai,2019-04-20,93.96,163.77,34.04,48.62,65.97,3.22,33.26,43.11,7.14,8.25,6.15,392.0,Very Poor
Mumbai,2019-04-21,92.79,196.03,50.39,71.98,50.01,2.94,18.37,61.24,7.65,15.0,8.14,387.0,Very Poor
Mumbai,2019-04-22,15.7,86.72,21.75,31.08,26.54,1.43,12.15,32.87,10.37,16.66,5.68,65.0,Satisfactory
Mumbai,2019-04-23,179.5,313.43,69.1,98.72,87.4,4.68,43.95,31.93,11.29,7.97,7.96,500.0,Severe
Mumbai,2019-04-24,151.46,232.86,57.77,82.53,43.82,4.23,40.06,38.74,7.79,15.1,4.35,500.0,Severe
Mumbai,2019-04-25,87.89,121.45,35.75,51.08,54.17,3.79,26.37,41.84,9.51,2.31,5.2,366.0,Very Poor
Mumbai,2019-04-26,107.19,213.19,40.8,58.28,54.43,3.01,18.03,51.09,5.72,16.96,3.31,447.0,Severe
Mumbai,2019-04-27,99.35,209.21,44.74,63.92,45.66,2.81,34.13,64.47,5.84,6.91,3.26,414.0,Severe
Mumbai,2019-04-28,89.58,159.08,31.81,45.44,38.56,3.74,22.54,36.08,8.71,12.3,9.85,374.0,Very Poor
Mumbai,2019-04-29,62.52,159.09,34.43,49.19,39.1,2.73,13.02,26.56,9.89,8.14,4.94,261.0,Poor
Mumbai,2019-04-30,120.15,187.34,54.24,77.49,65.75,3.37,35.36,72.52,5.53,18.04,6.33,500.0,Severe
Mumbai,2019-05-01,68.34,144.36,31.38,44.83,30.73,2.33,22.47,40.68,10.29,20.15,4.8,285.0,Poor
Mumbai,2019-05-02,63.38,145.2,44.17,63.1,36.95,3.14,18.75,23.97,6.57,16.87,3.79,264.0,Poor
Mumbai,2019-05-03,93.74,162.23,44.6,63.71,41.23,3.18,37.64,68.64,8.29,15.38,4.1,391.0,Very Poor
Mumbai,2019-05-04,82.22,187.24,46.81,66.87,41.18,2.51,24.92,49.32,12.71,2.42,5.11,343.0,Very Poor
Mumbai,2019-05-05,33.53,43.24,21.34,30.49,48.67,1.55,18.24,49.32,9.69,4.76,4.73,140.0,Moderate
Mumbai,2019-05-06,48.78,170.1,36.17,51.67,34.55,3.15,14.21,20.37,8.88,13.73,5.0,203.0,Poor
Mumbai,2019-05-07,62.39,193.66,40.45,57.79,39.0,2.38,27.56,64.18,2.86,13.06,3.54,260.0,Poor
Mumbai,2019-05-08,110.15,92.55,36.58,52.26,60.83,3.55,34.35,31.64,8.22,6.18,4.15,459.0,Severe
Mumbai,2019-05-09,14.01,86.52,23.65,33.78,26.5,1.76,14.73,13.87,9.34,13.01,5.02,58.0,Satisfactory
Mumbai,2019-05-10,77.5,141.1,41.19,58.84,27.54,3.17,31.05,59.99,6.92,14.83,7.68,323.0,Very Poor
Mumbai,2019-05-11,32.68,101.8,34.45,49.22,37.77,2.13,23.13,10.9,8.23,13.49,4.94,136.0,Moderate
Mumbai,2019-05-12,62.05,105.41,24.79,35.42,46.32,2.43,32.48,43.22,6.48,15.81,5.85,259.0,Poor
Mumbai,2019-05-13,37.11,105.79,26.84,38.35,26.55,2.23,17.37,10.0,,9.33,3.58,155.0,Moderate
Mumbai,2019-05-14,47.44,77.99,29.75,42.5,46.25,2.31,24.5,40.88,9.4,7.99,5.36,198.0,Moderate
Mumbai,2019-05-15,58.57,62.54,40.75,58.22,39.4,2.32,17.74,31.23,8.2,11.99,5.82,244.0,Poor
Mumbai,2019-05-16,116.93,160.66,38.04,54.34,60.83,3.42,33.16,50.77,3.51,16.71,9.87,488.0,Severe
Mumbai,2019-05-17,56.56,88.14,37.83,54.05,35.94,2.2,25.12,35.07,4.11,18.97,8.0,236.0,Poor
Mumbai,2019-05-18,83.88,133.37,43.9,62.71,21.95,3.21,16.6,29.41,7.54,7.42,6.0,350.0,Very Poor
Mumbai,2019-05-19,21.85,27.24,29.81,42.58,30.41,1.75,10.61,27.22,7.75,13.42,6.37,91.0,Satisfactory
Mumbai,2019-05-20,75.65,149.42,34.22,48.89,23.38,2.82,20.05,10.0,12.49,16.54,4.64,315.0,Very Poor
Mumbai,2019-05-21,46.54,52.22,28.23,40.33,46.4,2.09,34.7,26.51,5.83,11.56,4.19,194.0,Moderate
Mumbai,2019-05-22,66.91,149.1,42.36,60.52,46.45,2.18,19.45,49.13,6.41,19.19,5.0,279.0,Poor
Mumbai,2019-05-23,91.96,165.36,48.04,68.63,32.92,3.75,23.37,13.24,6.64,10.66,5.42,383.0,Very Poor
Mumbai,2019-05-24,27.36,41.0,25.68,36.69,36.53,0.9,21.24,37.58,7.75,10.84,4.95,114.0,Moderate
Mumbai,2019-05-25,38.9,109.24,35.33,50.47,32.69,2.27,34.02,,1.51,10.75,4.79,162.0,Moderate
Mumbai,2019-05-26,48.7,99.1,29.89,42.69,42.06,0.92,26.09,52.45,9.96,12.16,3.44,203.0,Poor
Mumbai,2019-05-27,105.73,111.67,38.77,55.38,50.94,3.69,31.66,50.16,8.85,16.29,6.02,441.0,Severe
Mumbai,2019-05-28,49.49,82.24,42.43,60.61,24.13,2.12,24.54,76.2,5.92,7.62,4.44,206.0,Poor
Mumbai,2019-05-29,82.81,170.06,38.25,54.64,17.9,3.12,16.8,36.33,10.33,16.65,8.68,345.0,Very Poor
Mumbai,2019-05-30,100.91,169.56,41.77,59.67,39.58,3.39,37.44,29.5,3.23,8.23,6.06,421.0,Severe
Mumbai,2019-05-31,98.25,200.22,39.12,55.89,62.04,2.72,26.07,47.25,6.5,19.46,6.75,410.0,Severe
Mumbai,2019-06-01,77.89,125.79,28.86,41.23,65.52,2.93,29.79,41.15,6.62,13.37,6.22,325.0,Very Poor
Mumbai,2019-06-02,55.1,66.75,28.33,40.47,31.45,2.06,30.07,52.36,9.13,15.01,1.0,230.0,Poor
Mumbai,2019-06-03,90.94,185.11,32.79,46.84,47.98,2.59,28.13,32.99,5.19,6.8,3.55,379.0,Very Poor
Mumbai,2019-06-04,38.22,95.84,19.03,27.18,27.5,1.59,18.7,38.97,7.49,7.85,7.91,159.0,Moderate
Mumbai,2019-06-05,65.88,104.02,34.85,49.79,42.33,2.47,21.91,24.26,2.25,10.94,5.78,275.0,Poor
Mumbai,2019-06-06,106.27,181.05,29.55,42.21,62.53,4.33,17.75,31.03,4.11,12.72,6.7,443.0,Severe
Mumbai,2019-06-07,84.45,217.92,43.08,61.55,38.81,2.57,30.3,75.85,8.09,12.27,3.27,352.0,Very Poor
Mumbai,2019-06-08,14.73,84.6,19.58,27.97,23.94,1.96,19.97,29.73,11.04,14.83,7.2,61.0,Satisfactory
Mumbai,2019-06-09,36.83,49.51,26.43,37.76,37.84,1.67,34.29,36.58,6.73,9.65,6.68,154.0,Moderate
Mumbai,2019-06-10,57.68,151.05,35.86,51.23,38.11,2.08,11.47,52.29,3.61,13.58,4.84,241.0,Poor
Mumbai,2019-06-11,75.21,138.78,40.01,57.15,52.56,2.39,12.12,49.53,11.93,11.55,8.59,314.0,Very Poor
Mumbai,2019-06-12,42.68,44.86,32.35,46.22,36.16,2.42,15.67,58.71,12.03,12.64,7.83,178.0,Moderate
Mumbai,2019-06-13,70.15,163.38,28.34,40.49,60.24,2.52,22.95,29.24,9.42,14.34,5.79,293.0,Poor
Mumbai,2019-06-14,62.75,27.38,38.91,55.58,67.53,2.07,19.74,38.78,10.34,13.85,4.95,262.0,Poor
Mumbai,2019-06-15,10.0,74.84,26.35,37.65,,1.92,17.24,58.76,2.94,11.35,7.28,42.0,Good
Mumbai,2019-06-16,48.74,123.63,33.28,47.54,29.09,1.81,28.89,36.62,11.34,17.13,9.92,203.0,Poor
Mumbai,2019-06-17,92.63,199.49,36.22,51.75,49.48,2.56,25.39,69.66,10.61,16.12,5.55,386.0,Very Poor
Mumbai,2019-06-18,79.14,52.48,37.69,53.84,52.03,2.92,15.7,48.44,9.4,17.71,4.89,330.0,Very Poor
Mumbai,2019-06-19,32.29,68.6,17.91,25.59,20.13,0.92,19.55,50.13,7.98,17.94,6.14,135.0,Moderate
Mumbai,2019-06-20,33.3,75.83,28.59,40.85,31.16,1.85,22.53,47.12,10.32,10.43,8.75,139.0,Moderate
Mumbai,2019-06-21,63.85,113.91,42.94,61.34,24.2,2.61,26.09,54.7,10.17,17.27,7.44,266.0,Poor
Mumbai,2019-06-22,27.56,95.19,18.51,26.44,27.94,1.18,18.26,56.41,10.72,11.7,2.31,115.0,Moderate
Mumbai,2019-06-23,26.49,40.95,26.47,37.81,44.42,1.53,18.69,28.23,6.22,6.24,5.82,110.0,Moderate
Mumbai,2019-06-24,72.32,112.61,36.52,52.17,44.5,2.46,22.74,48.16,10.31,14.19,6.04,302.0,Very Poor
Mumbai,2019-06-25,52.22,88.07,31.93,45.61,42.32,2.28,13.2,64.39,14.69,14.12,6.56,218.0,Poor
Mumbai,2019-06-26,49.98,134.07,31.98,45.68,28.78,2.35,8.39,41.71,8.48,6.73,4.63,208.0,Poor
Mumbai,2019-06-27,53.16,20.0,36.01,51.44,45.56,2.02,29.66,45.05,12.51,10.44,3.17,222.0,Poor
Mumbai,2019-06-28,63.39,103.6,34.23,48.9,57.84,2.04,29.53,38.81,8.09,9.22,3.33,264.0,Poor
Mumbai,2019-06-29,30.77,144.11,35.13,50.18,29.85,1.26,28.8,38.53,6.78,9.86,5.73,128.0,Moderate
Mumbai,2019-06-30,36.24,20.0,20.19,28.85,34.19,2.24,17.59,25.91,6.02,16.51,4.99,151.0,Moderate
Mumbai,2019-07-01,112.52,177.85,54.01,77.15,67.37,3.31,38.18,40.06,1.16,9.08,6.92,469.0,Severe
Mumbai,2019-07-02,109.71,140.91,37.2,53.15,52.74,3.54,38.79,34.55,6.87,14.77,9.38,457.0,Severe
Mumbai,2019-07-03,72.22,166.51,33.59,47.99,48.99,2.31,24.93,40.06,6.79,9.15,6.13,301.0,Very Poor
Mumbai,2019-07-04,92.34,159.52,52.62,75.17,40.75,2.9,36.55,51.36,7.16,17.87,6.78,385.0,Very Poor
Mumbai,2019-07-05,95.9,152.03,52.87,75.53,53.46,3.81,32.08,41.87,11.49,13.0,2.97,400.0,Very Poor
Mumbai,2019-07-06,32.66,87.45,34.93,49.9,38.45,2.16,,78.84,7.21,11.49,9.27,136.0,Moderate
Mumbai,2019-07-07,59.45,161.5,34.6,49.42,38.14,1.47,28.55,41.69,8.28,10.71,3.41,248.0,Poor
Mumbai,2019-07-08,64.47,156.99,27.7,39.57,28.92,2.96,21.78,45.13,8.67,11.39,6.1,269.0,Poor
Mumbai,2019-07-09,103.86,152.17,35.25,50.36,46.6,3.9,29.86,25.23,4.43,8.99,5.74,433.0,Severe
Mumbai,2019-07-10,78.79,54.45,41.33,59.04,47.63,2.97,29.33,11.07,6.37,18.41,6.72,329.0,Very Poor
Mumbai,2019-07-11,53.38,113.92,22.16,31.66,41.88,2.15,23.27,56.07,2.05,11.74,6.61,223.0,Poor
Mumbai,2019-07-12,47.33,120.18,34.99,49.99,44.37,2.9,29.88,,9.41,13.79,6.48,197.0,Moderate
Mumbai,2019-07-13,77.37,152.66,31.98,45.69,43.84,2.93,21.56,34.47,1.0,14.68,8.65,323.0,Very Poor
Mumbai,2019-07-14,59.98,141.92,42.44,60.62,32.9,2.92,21.36,56.77,4.68,12.66,3.52,250.0,Poor
Mumbai,2019-07-15,30.44,104.28,28.02,40.02,28.16,0.67,23.84,12.5,10.64,4.73,6.9,127.0,Moderate
Mumbai,2019-07-16,64.43,75.4,32.04,45.77,36.57,2.38,31.84,57.8,10.16,4.87,5.55,269.0,Poor
Mumbai,2019-07-17,36.62,70.21,34.27,48.95,54.96,2.6,7.01,52.59,11.32,19.57,6.84,153.0,Moderate
Mumbai,2019-07-18,25.58,98.69,28.19,40.28,13.61,1.6,9.94,45.63,4.16,11.38,4.33,107.0,Moderate
Mumbai,2019-07-19,60.89,109.83,34.93,49.91,32.0,2.85,20.49,28.94,5.73,12.71,6.32,254.0,Poor
Mumbai,2019-07-20,40.55,119.29,31.83,45.47,45.03,1.82,19.39,42.34,9.61,8.98,3.08,169.0,Moderate
Mumbai,2019-07-21,54.9,101.05,29.13,41.61,48.97,2.33,21.21,71.62,10.68,11.38,5.01,229.0,Poor
Mumbai,2019-07-22,73.14,107.66,44.22,63.17,40.3,3.23,25.01,33.27,4.6,10.75,3.52,305.0,Very Poor
Mumbai,2019-07-23,50.71,66.21,23.69,33.85,42.84,2.65,10.44,27.78,3.22,18.28,11.57,211.0,Poor
Mumbai,2019-07-24,65.13,23.23,34.66,49.52,36.57,1.74,20.62,23.13,9.4,12.35,3.38,272.0,Poor
Mumbai,2019-07-25,76.2,174.57,31.36,44.8,40.36,2.68,36.49,57.57,10.45,14.16,5.88,318.0,Very Poor
Mumbai,2019-07-26,50.2,167.43,24.53,35.04,39.22,2.52,20.29,44.51,11.33,13.04,4.91,209.0,Poor
Mumbai,2019-07-27,57.51,104.72,27.98,39.97,45.33,2.16,23.0,33.87,3.68,4.33,4.1,240.0,Poor
Mumbai,2019-07-28,72.6,135.91,36.42,52.03,41.38,2.82,27.29,36.6,9.73,7.43,3.41,303.0,Very Poor
Mumbai,2019-07-29,64.79,108.93,23.6,33.72,58.09,2.56,25.36,30.46,5.33,15.72,7.63,270.0,Poor
Mumbai,2019-07-30,42.54,188.96,44.25,63.22,43.55,2.46,29.4,18.42,8.72,15.12,3.93,177.0,Moderate
Mumbai,2019-07-31,54.16,106.84,29.63,42.33,32.62,2.64,22.55,41.91,6.04,9.86,2.11,226.0,Poor
Mumbai,2019-08-01,103.1,179.79,49.65,70.94,69.85,3.49,31.87,54.84,11.22,13.79,3.3,430.0,Severe
Mumbai,2019-08-02,64.92,175.58,32.91,47.02,53.97,2.34,30.18,41.12,6.9,1.0,4.49,271.0,Poor
Mumbai,2019-08-03,76.7,158.26,33.19,47.41,45.43,2.51,40.07,16.89,11.05,16.97,3.61,320.0,Very Poor
Mumbai,2019-08-04,76.71,70.6,32.49,46.41,36.03,1.99,13.33,28.48,7.68,17.92,5.86,320.0,Very Poor
Mumbai,2019-08-05,74.32,80.63,39.3,56.15,37.59,2.44,33.22,48.04,2.32,13.83,10.15,310.0,Very Poor
Mumbai,2019-08-06,54.57,130.33,41.68,59.54,42.54,1.76,20.15,31.61,9.41,12.33,5.07,228.0,Poor
Mumbai,2019-08-07,85.17,155.64,44.03,62.91,47.67,2.65,25.43,69.45,7.23,6.09,4.14,355.0,Very Poor
Mumbai,2019-08-08,37.12,135.0,18.93,27.04,26.26,1.78,18.67,44.51,8.77,8.56,3.98,155.0,Moderate
Mumbai,2019-08-09,48.48,55.13,33.74,48.2,35.1,2.7,18.69,34.62,6.59,9.07,10.07,202.0,Poor
Mumbai,2019-08-10,31.85,125.7,23.36,33.37,38.28,2.15,32.0,35.69,8.85,14.81,5.61,133.0,Moderate
Mumbai,2019-08-11,39.93,72.33,21.84,31.2,56.66,1.7,22.2,39.35,11.68,14.37,9.62,167.0,Moderate
Mumbai,2019-08-12,36.01,95.42,35.1,50.15,43.6,2.09,12.27,38.5,11.23,12.25,5.99,150.0,Moderate
Mumbai,2019-08-13,113.42,179.37,50.23,71.75,62.66,3.53,29.27,11.35,1.0,10.81,9.09,473.0,Severe
Mumbai,2019-08-14,75.2,71.03,35.67,50.96,49.71,2.77,14.99,55.73,9.66,17.74,9.06,314.0,Very Poor
Mumbai,2019-08-15,111.86,174.12,40.63,58.05,44.0,3.28,41.72,25.26,11.69,14.48,8.12,466.0,Severe
